ID,year,job_id,why_left
1433,1984,4,1
1433,1985,5,5
1433,1985,6,5
1433,2008,7,5
1433,2016,8,1
1434,1980,2,5
1434,1980,3,5
1434,1980,4,5
1434,1980,4,3
1434,1980,5,5
1434,1980,6,3
1434,1981,7,1
1434,1982,4,1
1434,1982,8,5
1434,1982,10,5
1434,1984,11,5
1434,1984,12,5
1434,1984,13,5
1434,1985,14,1
1434,1985,15,1
1434,1985,17,1
1434,1985,18,1
1434,1992,16,6
1434,1992,19,6
1434,1993,20,5
1434,1993,21,5
1434,1994,23,5
1434,1996,24,6
1434,2004,22,5
1434,2010,26,1
1434,2012,25,1
1434,2014,27,5
1435,1979,1,6
1435,1980,2,-3
1435,1982,3,5
1435,1982,4,2
1435,1985,5,4
1435,2016,6,5
1436,2004,2,5
1436,2006,3,2
1436,2010,4,5
1437,1992,2,5
1437,1992,3,2
1438,1981,1,5
1438,1981,2,2
1438,1982,3,2
1438,1983,4,5
1438,1984,5,2
1438,1986,6,2
1438,1991,7,1
1438,2000,8,5
1438,2002,9,5
1438,2012,10,2
1439,1979,1,3
1439,1982,2,1
1439,1987,3,1
1439,1988,4,1
1439,1989,5,1
1439,1989,6,1
1439,1992,7,4
1440,1980,1,3
1440,1981,1,3
1440,1981,2,5
1440,1988,4,5
1440,1988,5,5
1440,1992,6,6
1440,1998,7,6
1440,2002,8,6
1440,2004,9,1
1440,2006,10,1
1441,1980,1,5
1441,1980,2,5
1441,1980,3,5
1441,1982,5,5
1441,1986,6,-3
1441,2006,7,5
1441,2010,8,1
1441,2010,9,5
1441,2010,10,5
1441,2010,11,6
1441,2016,12,1
1441,2018,13,5
1441,2014,8,1
1442,1980,1,5
1442,1980,2,5
1442,1982,3,5
1442,1983,4,7
1442,1984,5,5
1442,1985,4,5
1442,1987,6,2
1442,1987,7,5
1442,1989,8,5
1442,1989,9,1
1442,1991,9,5
1442,1991,10,5
1442,1993,11,1
1442,1996,12,6
1442,1998,13,5
1442,2002,14,5
1442,2008,15,5
1442,2012,16,5
1442,2018,17,1
1443,1980,1,5
1443,1980,2,1
1443,1981,3,3
1443,1982,4,5
1443,1984,5,5
1443,1984,6,4
1443,1987,7,5
1443,1987,8,1
1443,1988,8,1
1443,1989,9,4
1443,1993,11,1
1443,1998,10,6
1443,1998,12,1
1443,2000,13,5
1443,2002,14,5
1443,2002,16,6
1443,2006,17,5
1443,2008,18,1
1443,2008,19,6
1443,2008,20,5
1443,2012,21,6
1443,2012,22,-2
1443,2016,23,5
1443,2018,25,5
1444,1979,1,5
1444,1980,2,5
1444,1980,3,5
1444,1980,4,5
1444,1980,5,5
1444,1981,6,5
1444,1983,7,1
1444,1988,8,5
1444,1989,9,5
1444,1991,10,5
1444,1992,11,1
1444,1996,12,5
1444,2000,13,6
1444,2002,14,6
1444,2004,15,1
1444,2008,16,1
1444,2010,17,5
1445,1980,1,5
1445,1981,2,4
1445,1982,3,5
1445,1983,4,7
1445,1988,5,5
1445,1988,6,5
1445,1989,7,6
1445,1992,8,6
1445,1992,9,6
1445,1993,10,6
1446,1981,1,-3
1446,1982,3,1
1446,1984,4,5
1446,1986,2,5
1446,1986,5,5
1446,1988,6,4
1446,1988,7,5
1446,1994,9,1
1446,1996,11,6
1446,1996,12,5
1446,2000,8,6
1446,2006,14,6
1447,1980,1,5
1447,1980,2,5
1447,1981,3,5
1447,1982,4,5
1447,1983,5,7
1448,1979,1,5
1448,1980,2,5
1448,1986,3,5
1448,1986,4,5
1448,1986,5,5
1448,1987,4,5
1448,1987,6,1
1448,1988,7,5
1448,1989,8,1
1448,1993,9,1
1449,1980,1,5
1449,1980,2,5
1449,1981,3,5
1449,1983,4,7
1449,1983,5,7
1449,1984,6,1
1449,1985,7,1
1449,1986,6,1
1449,1986,8,1
1449,1992,10,1
1449,1993,11,6
1450,1983,1,7
1450,1983,2,7
1450,1985,3,1
1450,1986,4,1
1450,1986,5,1
1450,1987,6,1
1450,1988,7,1
1450,1988,8,1
1450,1989,7,1
1450,1991,7,1
1450,1998,9,6
1450,2018,10,1
1451,1991,3,6
1451,2000,4,6
1451,2002,5,1
1451,2002,6,1
1451,2016,7,2
1452,1981,3,5
1452,1981,4,1
1452,1983,5,7
1452,1983,6,7
1452,1984,7,5
1452,1987,9,-3
1452,1988,8,5
1452,1993,10,6
1452,1993,11,6
1452,1994,12,6
1452,1996,13,5
1453,1979,1,6
1453,1981,2,5
1453,1981,3,5
1453,1983,2,3
1453,1984,4,1
1453,1998,5,1
1453,1998,6,1
1453,1998,7,5
1454,1981,2,2
1454,1981,3,5
1454,1987,4,1
1454,1996,5,6
1454,1996,6,6
1454,1998,7,5
1454,2000,8,6
1455,1979,1,4
1455,1980,2,5
1455,1986,4,1
1455,1986,5,5
1455,1987,6,4
1455,1991,7,6
1455,1992,8,6
1455,1993,9,6
1455,1994,10,6
1455,1996,11,6
1455,1998,12,6
1455,2000,13,4
1455,2002,14,2
1455,2004,15,6
1455,2006,16,1
1455,2006,17,5
1455,2010,17,5
1456,1980,1,5
1456,1981,2,5
1456,1982,3,1
1456,1983,4,1
1456,1983,5,1
1456,1983,6,7
1456,1983,7,7
1456,1984,8,1
1456,1985,9,5
1456,1985,10,5
1456,1987,11,5
1456,1988,12,5
1456,1989,14,6
1456,1991,15,6
1456,1996,16,1
1456,2000,17,4
1456,2000,18,6
1456,2002,18,6
1456,2006,19,5
1456,2014,20,5
1457,1980,1,5
1457,1984,2,3
1458,1980,1,5
1458,1980,2,5
1458,1980,3,5
1458,1981,4,5
1458,1982,5,5
1458,1988,6,1
1458,1988,8,5
1458,1991,8,6
1458,1991,9,5
1458,1991,10,1
1458,1996,8,6
1458,1998,11,5
1458,2000,12,6
1458,2004,13,2
1459,1982,1,1
1459,1987,3,5
1459,1989,3,6
1459,1996,4,6
1459,1996,5,6
1459,1998,2,1
1459,1998,4,5
1459,1998,6,1
1459,2000,7,5
1459,2018,12,1
1460,1979,1,6
1460,1980,2,2
1460,1980,3,5
1460,1980,4,5
1460,1984,5,1
1460,1985,6,1
1460,1988,7,4
1460,2010,8,1
1460,2010,9,5
1461,1979,1,5
1461,1979,2,5
1461,1979,3,5
1461,1980,4,1
1461,1980,5,1
1461,1981,6,5
1461,1981,7,5
1461,1981,8,2
1461,1982,9,5
1461,1982,10,5
1461,1982,11,3
1461,1982,12,5
1461,1983,13,7
1461,1983,14,7
1461,1984,15,5
1461,1984,16,2
1461,1985,17,1
1461,1985,18,1
1461,1986,19,5
1461,1986,20,1
1461,1986,21,1
1461,1991,22,6
1461,1994,23,6
1461,2012,25,1
1461,2012,26,1
1461,2012,27,6
1462,1979,2,-3
1462,1980,1,5
1462,1984,3,5
1462,1984,4,2
1462,1985,5,4
1462,1985,6,4
1462,1985,7,5
1462,1986,8,5
1462,1986,9,5
1462,1986,10,2
1462,1986,11,5
1462,1987,12,5
1462,1988,13,4
1462,1989,14,1
1462,1989,16,6
1462,1991,15,1
1462,1991,17,5
1462,1992,18,6
1462,1992,19,1
1462,1994,20,5
1462,1994,21,1
1462,1998,22,1
1462,1998,23,1
1462,1998,24,2
1462,2000,25,6
1462,2002,27,5
1462,2004,26,6
1462,2004,28,1
1462,2004,29,1
1462,2006,30,5
1462,2010,32,1
1463,1979,1,5
1463,1981,3,5
1463,1994,4,6
1464,1982,1,5
1464,1983,2,7
1464,1984,3,5
1464,1985,4,1
1464,1986,5,5
1464,1986,6,1
1464,1987,6,5
1464,1988,7,1
1464,1989,8,5
1464,1991,9,1
1464,1996,10,6
1464,2004,11,6
1464,2008,12,5
1464,2008,13,1
1465,1982,2,2
1465,1983,3,4
1465,1983,4,7
1465,1984,5,5
1465,1985,6,5
1465,1985,7,5
1465,1986,8,-2
1465,1986,9,2
1465,1986,10,2
1465,1986,11,5
1465,1988,12,2
1465,1991,13,6
1465,1991,14,6
1465,1991,15,4
1465,1992,16,6
1465,1993,16,4
1465,1996,17,6
1465,1996,18,6
1465,1996,19,6
1465,2000,20,6
1465,2008,21,5
1465,2008,22,5
1465,2014,24,6
1466,1979,1,1
1466,1980,2,1
1466,1982,3,5
1466,1983,4,7
1466,1985,6,5
1466,1985,7,1
1466,1985,8,5
1466,1985,10,-2
1466,1987,9,5
1466,1987,11,5
1466,1987,12,5
1466,1987,13,3
1466,1989,14,5
1466,1989,15,6
1466,1989,16,1
1466,1992,17,1
1466,1992,18,1
1466,1992,20,6
1467,1994,2,6
1467,1996,2,3
1467,1996,4,3
1467,1998,3,4
1468,1979,2,5
1468,1984,1,1
1468,1985,1,1
1468,1985,3,5
1468,1985,4,1
1468,1985,5,1
1468,1986,6,5
1468,1991,1,1
1468,1992,8,1
1468,1992,9,1
1468,1992,10,1
1468,1993,7,5
1468,1996,11,5
1468,2000,12,6
1468,2002,12,1
1468,2006,13,1
1468,2008,14,1
1468,2008,15,5
1469,1979,1,-3
1469,1980,2,4
1469,1981,2,4
1469,1981,4,-3
1469,1982,4,2
1469,1989,5,2
1469,1996,5,5
1469,1996,6,1
1469,1996,7,6
1469,1998,8,1
1469,1998,9,1
1469,1998,10,5
1469,1998,11,6
1469,2006,11,5
1469,2006,12,5
1469,2006,13,1
1469,2010,14,5
1469,2012,15,5
1470,1980,1,5
1470,1980,2,5
1470,1982,3,5
1470,1984,4,5
1470,1987,5,5
1470,1987,6,5
1470,1988,7,3
1470,1993,9,1
1470,1993,10,1
1470,1994,11,5
1470,1994,12,5
1470,1996,8,6
1470,1996,13,5
1470,2002,15,5
1470,2004,16,6
1470,2004,17,6
1470,2018,17,5
1471,1979,1,6
1471,1979,2,5
1471,1979,3,2
1471,1979,4,5
1471,1980,5,-3
1471,1980,6,1
1471,1980,7,5
1471,1980,8,5
1471,1980,6,1
1471,1982,9,1
1471,1982,10,5
1471,1984,11,5
1471,1987,12,5
1471,1988,13,1
1471,1989,14,1
1471,1991,15,1
1471,1992,16,1
1471,1993,17,1
1471,1994,19,5
1471,1996,20,6
1471,1996,21,6
1471,1996,22,6
1471,1998,22,5
1471,2000,23,5
1471,2002,24,1
1471,2002,25,5
1471,2012,26,1
1471,2016,27,5
1472,1979,1,5
1472,1980,2,5
1472,1980,3,5
1472,1982,4,5
1472,1983,5,7
1472,1983,7,3
1472,1984,6,1
1472,1984,8,1
1472,1984,9,5
1473,1979,1,5
1473,1979,2,1
1473,1980,1,5
1473,1985,3,5
1473,1985,4,1
1473,1986,5,5
1473,1987,6,5
1473,1987,8,5
1473,1993,7,5
1473,1996,9,5
1473,1998,10,6
1473,2004,11,6
1473,2004,12,6
1473,2004,13,6
1474,1979,1,5
1474,1981,2,4
1474,1984,3,4
1474,1986,4,5
1474,1988,5,5
1474,1989,6,6
1474,1996,7,6
1474,2008,8,-2
1475,1981,1,5
1475,2006,2,1
1475,2006,3,1
1475,2006,4,6
1476,1980,1,5
1476,1980,2,5
1476,1981,3,5
1476,1982,4,5
1476,1983,5,7
1476,1985,6,5
1476,1985,7,5
1476,1994,8,6
1476,2000,10,5
1476,2002,9,1
1477,1979,1,5
1477,1979,2,1
1477,1980,3,5
1477,1980,5,5
1477,1980,4,5
1477,1981,6,5
1477,1981,7,5
1477,1981,8,5
1477,1982,9,5
1477,1982,10,5
1477,1983,11,7
1477,1983,12,7
1477,1985,13,5
1477,1985,14,5
1477,1986,15,5
1477,1996,16,5
1477,1998,17,5
1477,2000,18,6
1477,2010,19,6
1478,1979,1,5
1478,1980,2,5
1478,1980,3,5
1478,1980,4,5
1478,2006,5,5
1478,2006,6,5
1478,2012,7,5
1479,1980,1,1
1479,1983,2,7
1479,1983,4,3
1479,2006,3,5
1479,2010,5,6
1480,1979,1,1
1480,1979,2,2
1480,1980,3,6
1480,1980,4,1
1480,1980,5,5
1480,1980,6,5
1480,1981,7,5
1480,1982,8,1
1480,1982,9,1
1480,1982,10,1
1480,1983,11,3
1480,1985,12,5
1480,1985,13,5
1480,1987,14,2
1480,1987,15,5
1480,1987,16,1
1480,1988,17,2
1480,1989,17,1
1480,1989,18,6
1480,1991,18,1
1480,1992,19,1
1480,2012,21,2
1481,1979,1,5
1481,1979,2,5
1481,1979,3,6
1481,1980,4,5
1481,1981,6,3
1481,1983,6,3
1481,1984,6,3
1481,1988,7,1
1481,1988,8,1
1481,1991,5,6
1481,1994,5,5
1481,1998,9,6
1481,2016,13,1
1481,2018,14,1
1482,1979,1,4
1482,1981,2,5
1482,1984,4,1
1482,1985,3,5
1482,1991,6,1
1482,1996,5,5
1482,1996,7,5
1482,1996,8,5
1482,1996,9,1
1482,1998,10,5
1482,1998,11,1
1482,2000,12,1
1482,2002,14,1
1482,2014,17,6
1483,1983,1,3
1483,1986,2,5
1483,1987,3,1
1483,1988,4,2
1483,1988,5,2
1483,1989,6,1
1483,1989,8,6
1483,1991,7,5
1483,1993,7,1
1483,1993,9,1
1483,1994,10,3
1483,1994,12,1
1483,1996,13,1
1483,1998,11,5
1483,1998,14,2
1483,1998,15,1
1483,2000,14,2
1483,2002,14,6
1483,2010,16,1
1484,1979,1,6
1484,1979,2,6
1484,1980,3,2
1484,1980,4,5
1484,1980,4,5
1484,1982,6,2
1484,1982,7,2
1484,1983,8,7
1484,1984,10,5
1484,1985,9,4
1484,1989,13,6
1484,1992,14,1
1484,1994,15,5
1484,1996,16,6
1484,1998,17,6
1484,2002,18,1
1484,2008,19,6
1484,2012,20,6
1484,2014,21,1
1485,1980,1,1
1485,1980,1,5
1485,1981,2,5
1485,1982,3,5
1485,1983,4,4
1485,1984,6,1
1485,1984,7,1
1485,1985,8,5
1485,1985,9,5
1485,1988,10,1
1485,1988,11,5
1485,1988,12,1
1485,1989,13,1
1485,1991,13,1
1485,1993,14,6
1485,2002,15,5
1485,2006,16,1
1486,1980,2,5
1486,1980,3,1
1486,1981,5,5
1486,1981,7,5
1486,1982,8,5
1486,1982,9,1
1486,1982,10,1
1486,1983,8,7
1486,1983,9,5
1486,1983,13,7
1486,1984,10,2
1486,1985,14,5
1486,1985,15,5
1486,1986,16,5
1486,1987,18,5
1486,1988,17,5
1486,1992,19,5
1486,1993,20,5
1486,2000,21,1
1486,2002,22,5
1486,2006,24,6
1486,2008,23,5
1486,2012,25,6
1486,2016,26,5
1487,1979,1,5
1487,1980,2,5
1487,1980,3,3
1487,1981,4,5
1487,1981,5,2
1487,1982,6,5
1487,1984,4,5
1487,1985,7,1
1487,1996,8,6
1487,1996,9,6
1487,2002,10,5
1487,2014,12,5
1488,1979,1,5
1488,1992,3,2
1488,1992,4,5
1488,1996,5,1
1488,1996,6,1
1488,1996,7,1
1488,1998,8,5
1488,2000,9,6
1488,2000,10,6
1488,2004,11,5
1489,1982,1,5
1489,1982,2,1
1489,1989,3,4
1489,1994,4,5
1489,2000,4,6
1489,2000,5,6
1489,2002,6,5
1489,2012,7,-2
1489,2012,8,-1
1490,1982,1,5
1490,1984,1,5
1490,1984,2,5
1490,1984,3,5
1490,1985,4,5
1490,1985,6,3
1490,1985,8,5
1490,1986,7,5
1490,1986,9,5
1490,1993,11,6
1490,1998,10,6
1490,2002,12,5
1490,2002,13,1
1490,2002,15,5
1490,2004,13,2
1490,2006,16,6
1491,1979,1,2
1491,1980,2,5
1491,1980,3,3
1491,1980,4,3
1491,1980,4,3
1491,1981,5,5
1491,1982,5,4
1491,1982,6,4
1491,1986,8,1
1491,1986,9,1
1491,1988,10,1
1491,1992,10,1
1491,1994,11,6
1491,1998,12,5
1491,2000,13,5
1491,2008,14,6
1491,2018,16,1
1491,2014,15,6
1492,1980,2,5
1492,1981,1,5
1492,1981,3,-3
1492,1983,4,7
1492,1989,5,-3
1492,2000,5,5
1492,2016,6,1
1493,1981,1,4
1493,1984,2,5
1493,1984,3,4
1493,1989,4,6
1493,1991,4,4
1493,1998,5,6
1494,1979,1,5
1494,1979,2,6
1494,1981,3,5
1494,1983,5,7
1494,1983,6,7
1494,1986,7,5
1494,1988,8,5
1494,1989,8,4
1494,1989,10,6
1494,1996,9,5
1494,1996,11,5
1494,1996,12,2
1494,1996,13,1
1495,1985,1,1
1495,1986,1,1
1495,1998,2,1
1495,1998,3,5
1495,2000,4,4
1495,2002,3,5
1495,2004,5,5
1495,2006,6,5
1495,2012,9,6
1495,2016,8,5
1496,1979,1,5
1496,1980,2,5
1496,1983,3,7
1496,1985,4,5
1496,1986,4,5
1496,1986,5,5
1496,1987,6,5
1496,1991,7,5
1496,1996,8,5
1496,1998,9,5
1496,2002,10,5
1496,2012,11,5
1496,2016,12,1
1498,1980,1,5
1498,1983,1,7
1498,1985,2,5
1498,1986,3,5
1498,1992,4,2
1498,1992,5,5
1498,1993,6,4
1498,1993,7,5
1498,1996,8,3
1498,1996,9,6
1498,1998,11,4
1498,2000,10,6
1498,2006,12,5
1498,2008,13,5
1499,1986,1,4
1499,1991,2,1
1499,1993,2,6
1499,1996,3,6
1500,1979,1,5
1501,1979,1,5
1501,1980,1,5
1501,1981,1,1
1501,1982,2,5
1501,1985,3,5
1501,1991,4,5
1501,1996,5,6
1501,2006,6,6
1501,2008,7,5
1501,2012,8,6
1501,2014,9,1
1502,1981,1,5
1502,1983,2,7
1502,1984,3,1
1502,1985,3,5
1502,1991,4,6
1502,1991,5,1
1502,1993,5,1
1502,1994,6,1
1502,1996,6,1
1502,1998,6,1
1502,2000,6,1
1502,2000,7,1
1502,2002,7,1
1502,2004,7,1
1502,2016,7,5
1503,1981,1,5
1503,1982,1,5
1503,1983,2,7
1503,1984,3,5
1503,1985,5,5
1503,1986,4,3
1503,1993,7,3
1503,1994,6,-2
1503,1994,8,6
1503,1996,9,1
1503,2008,14,-2
1504,1979,2,5
1504,1979,3,1
1504,1980,1,6
1504,1980,3,6
1504,1980,3,3
1504,1981,4,5
1504,1982,5,5
1504,2014,6,6
1505,1979,1,5
1505,1980,2,5
1505,1981,3,1
1505,1984,4,2
1505,1986,5,1
1505,1987,6,5
1505,1987,7,5
1506,1979,1,5
1506,1980,2,1
1506,1981,3,5
1506,1982,5,5
1506,1983,7,2
1506,1983,8,3
1506,1984,8,5
1506,1986,10,5
1506,1986,11,2
1506,1987,12,5
1506,1987,13,4
1506,1988,14,5
1506,1988,15,5
1506,1988,16,1
1506,1989,17,1
1506,1991,18,5
1506,1991,19,5
1506,1992,20,5
1506,1993,21,2
1506,1996,22,6
1506,1998,24,6
1506,2012,26,1
1506,2016,27,6
1506,2018,28,1
1507,1979,1,5
1507,1980,2,1
1507,1981,3,5
1507,1983,4,1
1507,1984,5,4
1507,1985,6,5
1507,1987,7,5
1507,1987,8,5
1507,1988,9,5
1507,1989,10,5
1507,1992,11,5
1507,1993,12,4
1507,1993,13,4
1507,1994,12,5
1507,1996,14,5
1507,1996,15,6
1507,1996,16,5
1507,1998,17,6
1507,1998,18,6
1507,2000,19,5
1507,2002,20,5
1507,2004,21,5
1507,2006,22,6
1507,2010,23,6
1508,1980,1,5
1508,1980,2,5
1508,1980,3,1
1508,1981,1,5
1508,1981,4,5
1508,1981,5,1
1508,1983,6,7
1508,1987,7,5
1508,1987,8,5
1508,1988,8,5
1508,1988,9,5
1508,1994,11,6
1508,1996,10,6
1508,1998,12,5
1508,2000,13,5
1508,2002,13,5
1508,2002,14,-3
1508,2010,15,6
1508,2010,16,5
1509,1979,1,5
1509,1980,2,6
1509,1980,3,1
1509,1980,4,2
1509,1981,5,3
1509,1981,6,3
1509,1982,8,5
1509,1983,7,3
1509,1984,9,1
1509,1984,10,1
1509,1985,11,5
1509,1987,13,5
1509,1987,14,5
1509,1988,15,1
1509,1989,12,5
1509,1991,16,1
1509,1991,17,3
1509,1992,18,1
1509,1992,19,1
1509,1992,20,1
1509,1994,21,1
1509,1996,23,1
1509,1996,24,1
1509,1998,25,3
1509,1998,26,3
1509,1998,27,1
1509,1998,28,3
1509,1998,29,3
1509,1998,30,3
1509,1998,31,3
1509,1998,32,3
1509,1998,34,3
1509,1998,35,3
1509,2000,29,1
1509,2000,30,1
1509,2000,32,1
1509,2000,33,1
1509,2000,34,1
1509,2000,36,1
1509,2002,37,5
1509,2002,38,5
1509,2002,39,5
1509,2002,40,5
1509,2002,41,5
1509,2002,42,5
1509,2004,22,5
1509,2010,43,2
1510,1986,1,5
1510,1988,2,1
1510,1989,3,5
1510,1996,5,6
1511,1979,1,5
1511,1980,3,5
1511,1980,2,3
1511,1986,4,5
1511,2000,5,6
1511,2000,6,1
1511,2002,7,5
1511,2006,8,5
1511,2018,11,1
1511,2014,9,1
1512,1979,1,5
1512,1980,2,-3
1512,1980,3,5
1512,1982,4,1
1512,1985,5,5
1512,1987,6,5
1512,1988,7,4
1512,1991,8,1
1512,1996,9,1
1512,2000,10,6
1512,2002,11,1
1512,2010,13,1
1512,2012,14,5
1513,1979,1,2
1513,1979,2,5
1513,1980,3,6
1513,1980,4,1
1513,1980,5,5
1513,1980,6,5
1513,1982,7,5
1513,1983,8,7
1513,1984,9,2
1513,1985,10,5
1513,1985,11,5
1513,1985,12,5
1513,1988,13,5
1513,1988,14,5
1513,1991,15,6
1513,1994,16,5
1514,1981,2,5
1514,1983,3,7
1514,1994,4,5
1514,1994,5,6
1514,2008,6,6
1514,2010,1,5
1514,2018,8,1
1515,1980,1,6
1515,1983,2,7
1515,1983,3,7
1515,1989,4,5
1515,1989,5,6
1515,1989,6,1
1515,1996,7,6
1516,1986,1,2
1516,1992,3,4
1516,2004,2,1
1516,2010,4,1
1517,1979,1,5
1517,1980,1,5
1517,1980,2,5
1517,1980,3,6
1517,1982,5,5
1517,1986,4,5
1517,1988,6,5
1517,1989,7,4
1517,1992,8,6
1517,1994,9,6
1517,1998,11,1
1518,1979,2,5
1518,1980,1,5
1518,1980,3,5
1518,1980,3,3
1518,1981,4,5
1518,1982,5,2
1518,1983,6,7
1519,1979,1,1
1519,1982,2,1
1519,1985,3,5
1519,1988,4,5
1519,1989,5,6
1519,1989,6,4
1519,1992,7,5
1519,1993,10,5
1519,1994,9,5
1519,2018,8,5
1521,1980,1,5
1521,1991,2,5
1521,1994,3,5
1521,1998,4,3
1521,2000,5,6
1521,2000,6,6
1521,2008,7,5
1522,1979,2,5
1522,1980,3,1
1522,1981,1,3
1522,1991,4,5
1522,1992,6,6
1522,1998,5,5
1522,1998,8,5
1522,2010,9,1
1522,2018,10,1
1523,1983,2,7
1524,1983,1,6
1524,1987,3,1
1524,1988,3,1
1524,1991,2,6
1524,2002,4,5
1524,2004,5,5
1524,2006,6,5
1524,2018,8,1
1524,2018,9,1
1525,1979,1,5
1525,1981,2,4
1525,1983,2,6
1525,1984,3,5
1525,1986,4,4
1525,1987,5,5
1525,1987,6,5
1525,1988,4,5
1525,1988,7,5
1525,1994,8,6
1525,1996,9,6
1525,1998,10,5
1525,1998,11,5
1526,1979,1,1
1526,1979,2,1
1526,1980,3,-3
1526,1981,4,1
1526,1981,6,1
1526,1982,5,1
1526,1982,6,1
1526,1982,8,1
1526,1984,7,1
1526,1984,9,1
1526,1984,10,1
1526,1984,11,1
1526,1985,12,1
1526,1985,13,1
1526,1985,14,1
1526,1986,15,1
1526,1986,16,1
1526,1987,17,1
1526,1987,18,5
1526,1987,19,5
1526,1987,20,4
1526,1988,21,5
1526,1988,22,5
1526,1988,23,5
1526,1989,24,1
1526,1989,25,5
1526,1991,26,1
1526,1992,27,1
1526,1993,28,1
1526,1993,29,1
1526,1996,30,1
1526,1996,31,1
1526,2000,32,1
1526,2000,33,1
1526,2002,34,1
1526,2004,34,2
1526,2006,35,1
1527,1979,1,2
1527,1980,2,5
1527,1980,3,5
1527,1981,4,5
1527,1981,5,1
1527,1982,6,1
1527,1982,8,5
1527,1984,9,1
1527,1984,10,1
1527,1984,11,5
1528,1986,1,2
1528,1986,2,5
1528,1989,4,1
1528,1993,3,2
1528,1994,5,6
1528,1998,6,6
1528,2002,8,5
1528,2004,7,5
1528,2004,9,5
1528,2008,10,5
1528,2018,11,5
1529,1980,1,5
1529,1982,2,5
1529,1984,3,5
1529,1984,4,5
1530,1985,1,5
1530,1986,2,1
1530,1987,3,5
1530,1987,4,5
1530,1987,5,5
1530,1988,6,1
1530,1988,7,5
1530,1996,8,6
1530,2000,9,5
1530,2000,10,6
1530,2010,11,1
1530,2012,12,5
1530,2016,14,6
1530,2018,15,5
1530,2018,16,5
1530,2014,13,5
1531,1980,2,1
1531,1980,1,5
1531,2000,4,6
1532,1981,2,1
1532,1981,3,4
1532,1982,4,1
1532,1983,5,7
1532,1986,7,1
1532,1987,8,2
1532,1989,6,6
1532,1989,9,6
1532,1991,11,4
1532,1993,12,4
1532,1993,13,4
1532,1996,14,5
1532,1998,15,5
1532,2000,16,2
1532,2004,17,5
1532,2004,18,5
1533,1980,1,5
1533,1980,2,5
1533,1981,3,5
1533,1981,4,5
1533,1981,5,5
1533,1982,6,5
1533,1982,7,5
1533,1983,8,6
1533,1985,9,2
1533,1985,10,5
1533,1986,11,5
1533,1988,12,1
1533,1998,13,2
1533,2002,14,1
1534,1979,1,5
1534,1986,3,1
1534,1988,2,5
1534,1991,4,6
1534,1998,6,6
1535,1980,1,5
1535,1980,2,5
1535,1980,1,5
1535,1980,3,1
1535,1983,4,4
1535,1985,5,5
1535,1985,6,5
1535,1986,7,1
1535,1987,8,5
1535,1988,9,1
1535,1989,10,5
1535,1989,11,6
1535,1992,12,6
1535,1992,13,5
1536,1979,2,5
1536,1979,3,6
1536,1979,4,5
1536,1980,1,5
1536,1980,5,5
1536,1981,6,5
1536,1983,7,4
1536,1983,8,7
1536,1984,9,1
1536,1985,9,5
1536,1985,10,5
1536,1985,11,1
1536,1987,11,1
1536,1988,12,5
1536,1988,13,2
1536,1989,14,1
1536,1991,15,5
1536,1992,16,5
1536,1993,17,1
1536,1994,18,5
1537,1980,2,5
1537,1981,1,5
1537,1982,3,1
1537,1983,4,7
1537,1984,5,5
1537,1985,6,5
1537,1989,7,5
1537,1992,8,5
1537,1993,9,5
1537,2014,8,5
1538,1979,1,1
1538,1980,2,3
1538,1980,3,5
1538,1980,4,1
1538,1981,5,5
1538,1983,7,7
1538,1984,6,5
1538,1984,8,1
1538,1986,9,5
1538,1987,10,5
1538,1988,11,3
1538,2002,14,5
1538,2004,15,6
1538,2012,16,5
1538,2012,18,5
1538,2016,20,3
1539,1979,1,5
1539,1979,2,5
1539,1979,3,6
1539,1980,5,5
1539,1983,6,6
1539,1984,7,4
1539,1987,8,1
1539,1987,9,5
1539,1991,11,6
1539,1996,10,5
1539,1996,13,6
1539,1996,14,5
1539,1996,15,6
1539,1998,16,1
1539,1998,17,5
1539,1998,18,5
1539,1998,19,6
1539,2002,21,6
1539,2004,22,1
1539,2008,22,6
1540,1979,1,5
1540,1980,2,5
1540,1980,3,1
1540,1980,4,1
1540,1981,5,5
1540,1982,6,5
1540,1982,7,5
1540,1983,7,7
1540,1984,7,1
1540,1985,8,4
1540,1985,9,4
1540,1986,10,5
1540,1987,11,5
1540,1991,12,1
1540,1993,12,5
1540,1996,13,5
1540,1998,15,5
1540,2000,14,6
1540,2004,16,6
1540,2008,17,-2
1541,1979,1,5
1541,1980,2,5
1541,1980,3,5
1541,1983,4,6
1541,1985,5,5
1541,1986,6,5
1541,1987,7,5
1541,1988,8,5
1541,1992,9,5
1541,1992,11,6
1541,1993,12,6
1541,1994,10,6
1541,1998,13,6
1541,1998,14,6
1541,2006,15,5
1541,2016,19,5
1541,2014,16,1
1541,2014,17,5
1541,2014,18,1
1542,1979,1,5
1542,1979,2,1
1542,1980,3,5
1542,1980,4,5
1542,1982,5,5
1542,1983,6,7
1542,1984,7,1
1542,1987,8,5
1543,1980,1,2
1543,1980,2,2
1543,1980,3,5
1543,1980,4,5
1543,1980,5,5
1543,1982,7,5
1543,1982,8,1
1543,1983,9,7
1543,1985,10,5
1543,1985,11,5
1543,1988,12,1
1543,1988,13,1
1543,1992,13,5
1543,1992,14,6
1543,1992,15,6
